,annual_income,education_level,occupation,no_of_children,fav_genre,weekly_avg_viewing_hours,peak_viewing_time,education_score,normalized_income,norm_viewing_hours,ad_score
1784,101000.0,PhD,"Restaurant manager, fast food",3,Drama,13.7,Afternoon,4,0.47619047619047616,0.3454545454545454,96.0
1785,85000.0,High School,Manufacturing engineer,0,Comedy,22.7,Daytime,1,0.2857142857142857,0.5792207792207792,35.0
1786,97000.0,High School,Medical sales representative,2,Sports,27.1,Prime Time,1,0.42857142857142855,0.6935064935064936,52.0
1787,92000.0,Bachelor,"Production assistant, radio",1,News,20.0,Daytime,2,0.36904761904761907,0.5090909090909091,56.00000000000001
1788,103000.0,High School,Biomedical scientist,0,Documentary,16.3,Afternoon,1,0.5,0.412987012987013,38.0
1789,113000.0,High School,"Radiographer, therapeutic",1,Comedy,21.5,Overnight,1,0.6190476190476191,0.5480519480519481,50.0
1790,81000.0,Master,Geophysical data processor,0,Reality,18.7,Afternoon,3,0.23809523809523808,0.4753246753246753,62.0
1791,101000.0,PhD,"Administrator, charities/voluntary organisations",1,Reality,23.2,Overnight,4,0.47619047619047616,0.5922077922077922,91.0
1792,98000.0,Master,"Research officer, political party",2,News,28.8,Prime Time,3,0.44047619047619047,0.7376623376623377,83.0
1793,107000.0,Bachelor,Chemical engineer,1,Sci-Fi,16.6,Overnight,2,0.5476190476190477,0.42077922077922086,60.0
1794,102000.0,Bachelor,Chartered loss adjuster,0,Sci-Fi,31.8,Daytime,2,0.4880952380952381,0.8155844155844156,61.0
1795,92000.0,Bachelor,Public relations account executive,2,Documentary,14.8,Afternoon,2,0.36904761904761907,0.37402597402597404,59.0
1796,97000.0,Bachelor,Transport planner,1,News,10.3,Afternoon,2,0.42857142857142855,0.2571428571428572,53.0
1797,92000.0,Bachelor,Cytogeneticist,2,Reality,18.9,Prime Time,2,0.36904761904761907,0.4805194805194805,61.0
1798,111000.0,High School,Theatre manager,1,News,10.8,Prime Time,1,0.5952380952380952,0.27012987012987016,43.0
1799,100000.0,PhD,Learning mentor,2,Documentary,17.1,Daytime,4,0.4642857142857143,0.43376623376623386,93.0
1800,119000.0,Master,"Designer, furniture",0,News,13.0,Overnight,3,0.6904761904761905,0.32727272727272727,72.0
1801,99000.0,Bachelor,Museum/gallery curator,0,Reality,18.8,Prime Time,2,0.4523809523809524,0.47792207792207797,53.0
1802,93000.0,PhD,Editorial assistant,0,Sports,20.8,Overnight,4,0.38095238095238093,0.5298701298701299,82.0
1803,85000.0,High School,Dealer,1,Drama,18.3,Afternoon,1,0.2857142857142857,0.464935064935065,38.0
1804,82000.0,High School,Merchant navy officer,1,Comedy,20.7,Prime Time,1,0.25,0.5272727272727273,38.0
1805,84000.0,Master,Financial adviser,0,Sci-Fi,19.2,Overnight,3,0.27380952380952384,0.4883116883116883,63.0
1806,103000.0,PhD,Furniture conservator/restorer,0,Documentary,13.4,Daytime,4,0.5,0.33766233766233766,82.0
1807,105000.0,Bachelor,"Conservator, furniture",2,Drama,16.4,Prime Time,2,0.5238095238095238,0.41558441558441556,64.0
1808,84000.0,High School,Chartered management accountant,0,Comedy,14.5,Afternoon,1,0.27380952380952384,0.36623376623376624,31.0
1809,109000.0,Master,Video editor,1,Documentary,18.6,Daytime,3,0.5714285714285714,0.4727272727272728,77.0
1810,95000.0,High School,Insurance account manager,2,Documentary,18.7,Overnight,1,0.40476190476190477,0.4753246753246753,47.0
1811,101000.0,Bachelor,"Solicitor, Scotland",4,Sports,21.4,Overnight,2,0.47619047619047616,0.5454545454545454,75.0
1812,116000.0,High School,Consulting civil engineer,0,Documentary,13.7,Prime Time,1,0.6547619047619048,0.3454545454545454,42.0
1813,109000.0,PhD,"Engineer, maintenance",0,Sports,19.9,Daytime,4,0.5714285714285714,0.5064935064935064,87.0
1814,97000.0,Bachelor,Lobbyist,0,Comedy,16.0,Overnight,2,0.42857142857142855,0.40519480519480516,51.0
1815,91000.0,Master,Recycling officer,1,News,20.5,Afternoon,3,0.35714285714285715,0.5220779220779221,71.0
1816,78000.0,High School,Planning and development surveyor,1,Reality,18.8,Prime Time,1,0.20238095238095238,0.47792207792207797,36.0
1817,93000.0,High School,Cartographer,1,Sports,24.4,Daytime,1,0.38095238095238093,0.6233766233766234,44.0
1818,98000.0,PhD,"Education officer, community",0,News,19.0,Daytime,4,0.44047619047619047,0.48311688311688317,83.0
1819,90000.0,High School,"Biochemist, clinical",2,News,6.2,Overnight,1,0.34523809523809523,0.15064935064935064,38.0
1820,99000.0,Bachelor,"Conservation officer, historic buildings",1,Documentary,21.4,Daytime,2,0.4523809523809524,0.5454545454545454,59.0
1821,101000.0,High School,"Psychologist, counselling",1,Drama,12.5,Prime Time,1,0.47619047619047616,0.3142857142857143,41.0
1822,98000.0,Master,Ecologist,0,News,23.4,Afternoon,3,0.44047619047619047,0.5974025974025974,70.0
1823,93000.0,High School,Private music teacher,2,Sci-Fi,17.5,Prime Time,1,0.38095238095238093,0.4441558441558442,45.0
1824,102000.0,Bachelor,Air cabin crew,0,Drama,19.5,Prime Time,2,0.4880952380952381,0.49610389610389616,55.00000000000001
1825,104000.0,Bachelor,Engineering geologist,3,Sports,26.5,Prime Time,2,0.5119047619047619,0.6779220779220779,74.0
1826,89000.0,Bachelor,Clinical molecular geneticist,0,Sci-Fi,21.1,Overnight,2,0.3333333333333333,0.5376623376623377,51.0
1827,114000.0,High School,Homeopath,1,News,20.1,Daytime,1,0.6309523809523809,0.5116883116883117,49.0
1828,99000.0,Master,Social worker,0,Sci-Fi,21.7,Afternoon,3,0.4523809523809524,0.5532467532467533,70.0
1829,100000.0,Bachelor,"Nurse, children's",0,News,14.1,Afternoon,2,0.4642857142857143,0.35584415584415585,51.0
1830,107000.0,High School,Video editor,0,News,25.9,Afternoon,1,0.5476190476190477,0.6623376623376623,45.0
1831,102000.0,Bachelor,Network engineer,2,Drama,17.5,Afternoon,2,0.4880952380952381,0.4441558441558442,64.0
1832,110000.0,PhD,Chief Marketing Officer,2,Sports,19.8,Prime Time,4,0.5833333333333334,0.503896103896104,98.0
1833,103000.0,High School,International aid/development worker,1,Drama,18.7,Overnight,1,0.5,0.4753246753246753,45.0
1834,94000.0,Bachelor,Minerals surveyor,1,Comedy,12.9,Daytime,2,0.39285714285714285,0.3246753246753247,53.0
1835,104000.0,Master,Community arts worker,0,Sci-Fi,10.1,Prime Time,3,0.5119047619047619,0.2519480519480519,65.0
1836,89000.0,High School,"Programme researcher, broadcasting/film/video",0,Comedy,18.9,Overnight,1,0.3333333333333333,0.4805194805194805,35.0
1837,101000.0,High School,"Engineer, aeronautical",0,Reality,24.7,Afternoon,1,0.47619047619047616,0.6311688311688312,42.0
1838,100000.0,Bachelor,Community development worker,3,Documentary,22.7,Daytime,2,0.4642857142857143,0.5792207792207792,71.0
1839,98000.0,Master,Rural practice surveyor,1,Politics,26.0,Overnight,3,0.44047619047619047,0.6649350649350649,77.0
1840,99000.0,High School,Special effects artist,3,News,29.7,Daytime,1,0.4523809523809524,0.7610389610389611,59.0
1841,81000.0,Master,Patent attorney,2,Comedy,19.4,Afternoon,3,0.23809523809523808,0.4935064935064935,72.0
1842,95000.0,Bachelor,Physiotherapist,1,Comedy,17.4,Overnight,2,0.40476190476190477,0.44155844155844154,56.00000000000001
1843,101000.0,High School,Accounting technician,2,Reality,18.0,Daytime,1,0.47619047619047616,0.4571428571428572,48.0
1844,102000.0,Bachelor,Bonds trader,2,Drama,19.5,Prime Time,2,0.4880952380952381,0.49610389610389616,65.0
1845,90000.0,PhD,Forest/woodland manager,0,Sports,22.0,Prime Time,4,0.34523809523809523,0.5610389610389611,82.0
1846,113000.0,High School,"Chemist, analytical",0,News,14.6,Overnight,1,0.6190476190476191,0.3688311688311688,41.0
1847,91000.0,Bachelor,"Scientist, research (life sciences)",4,News,15.5,Prime Time,2,0.35714285714285715,0.39220779220779217,69.0
1848,110000.0,Bachelor,Press sub,1,Documentary,18.9,Overnight,2,0.5833333333333334,0.4805194805194805,62.0
1849,104000.0,High School,Nutritional therapist,1,Sports,24.4,Daytime,1,0.5119047619047619,0.6233766233766234,48.0
1850,94000.0,High School,Dramatherapist,0,News,19.5,Afternoon,1,0.39285714285714285,0.49610389610389616,37.0
1851,118000.0,High School,Armed forces operational officer,0,Drama,24.8,Overnight,1,0.6785714285714286,0.6337662337662339,48.0
1852,88000.0,High School,Museum education officer,2,News,21.2,Overnight,1,0.32142857142857145,0.5402597402597403,45.0
1853,109000.0,High School,Public house manager,2,Comedy,19.3,Overnight,1,0.5714285714285714,0.49090909090909096,52.0
1854,110000.0,Master,Field seismologist,2,News,21.3,Afternoon,3,0.5833333333333334,0.5428571428571429,83.0
1855,93000.0,PhD,Heritage manager,0,Comedy,19.7,Daytime,4,0.38095238095238093,0.5012987012987014,81.0
1856,114000.0,High School,Medical sales representative,0,Politics,19.0,Overnight,1,0.6309523809523809,0.48311688311688317,44.0
1857,97000.0,Bachelor,Volunteer coordinator,1,Sports,25.8,Prime Time,2,0.42857142857142855,0.6597402597402598,61.0
1858,103000.0,High School,Systems developer,2,Sci-Fi,25.2,Afternoon,1,0.5,0.6441558441558441,53.0
1859,103000.0,High School,"Surveyor, mining",2,Comedy,19.4,Afternoon,1,0.5,0.4935064935064935,50.0
1860,99000.0,High School,Adult nurse,2,Sports,18.8,Afternoon,1,0.4523809523809524,0.47792207792207797,48.0
1861,108000.0,High School,IT trainer,0,Sci-Fi,25.9,Afternoon,1,0.5595238095238095,0.6623376623376623,45.0
1862,108000.0,PhD,Multimedia specialist,1,Reality,19.1,Overnight,4,0.5595238095238095,0.48571428571428577,92.0
1863,83000.0,High School,Automotive engineer,0,Politics,23.5,Overnight,1,0.2619047619047619,0.6000000000000001,35.0
1864,113000.0,Bachelor,Building surveyor,1,Politics,24.0,Overnight,2,0.6190476190476191,0.612987012987013,66.0
1865,83000.0,High School,Cabin crew,1,Sci-Fi,25.4,Daytime,1,0.2619047619047619,0.6493506493506493,41.0
1866,110000.0,High School,Cytogeneticist,1,Documentary,25.7,Overnight,1,0.5833333333333334,0.6571428571428571,51.0
1867,111000.0,Master,Administrator,1,Politics,19.6,Afternoon,3,0.5952380952380952,0.49870129870129876,78.0
1868,89000.0,High School,"Scientist, research (maths)",2,Sci-Fi,26.3,Daytime,1,0.3333333333333333,0.6727272727272727,48.0
1869,96000.0,PhD,"Lecturer, higher education",1,Comedy,24.1,Prime Time,4,0.4166666666666667,0.6155844155844157,90.0
1870,89000.0,High School,Sales executive,1,Politics,17.7,Afternoon,1,0.3333333333333333,0.4493506493506494,39.0
1871,98000.0,Bachelor,Chief of Staff,1,Sports,22.8,Prime Time,2,0.44047619047619047,0.5818181818181819,60.0
1872,97000.0,PhD,Legal secretary,0,Drama,25.0,Prime Time,4,0.42857142857142855,0.638961038961039,86.0
1873,108000.0,High School,Immunologist,1,Politics,15.9,Daytime,1,0.5595238095238095,0.4025974025974026,45.0
1874,113000.0,Bachelor,"Surveyor, insurance",1,Sports,21.7,Daytime,2,0.6190476190476191,0.5532467532467533,65.0
1875,114000.0,Master,"Designer, furniture",0,Documentary,25.9,Overnight,3,0.6309523809523809,0.6623376623376623,77.0
1876,94000.0,High School,"Teacher, secondary school",0,Comedy,16.8,Prime Time,1,0.39285714285714285,0.425974025974026,35.0
1877,98000.0,Bachelor,Product/process development scientist,2,Drama,23.7,Daytime,2,0.44047619047619047,0.6051948051948052,65.0
1878,83000.0,High School,Computer games developer,1,Sports,14.2,Prime Time,1,0.2619047619047619,0.3584415584415584,35.0
1879,92000.0,High School,Logistics and distribution manager,0,Comedy,13.0,Daytime,1,0.36904761904761907,0.32727272727272727,33.0
1880,110000.0,High School,"Surveyor, planning and development",0,Documentary,21.3,Daytime,1,0.5833333333333334,0.5428571428571429,43.0
1881,116000.0,PhD,Product/process development scientist,0,News,17.8,Afternoon,4,0.6547619047619048,0.451948051948052,89.0
1882,88000.0,High School,Brewing technologist,2,Reality,28.9,Prime Time,1,0.32142857142857145,0.7402597402597403,49.0
1883,94000.0,High School,Chartered certified accountant,1,Documentary,13.5,Prime Time,1,0.39285714285714285,0.34025974025974026,39.0
1884,100000.0,Bachelor,"Investment banker, operational",0,Documentary,19.3,Daytime,2,0.4642857142857143,0.49090909090909096,54.0
1885,103000.0,High School,Solicitor,1,Comedy,18.2,Afternoon,1,0.5,0.4623376623376624,44.0
1886,92000.0,Bachelor,Management consultant,2,Comedy,18.5,Overnight,2,0.36904761904761907,0.4701298701298702,60.0
1887,104000.0,High School,Environmental health practitioner,1,Reality,30.7,Daytime,1,0.5119047619047619,0.787012987012987,51.0
1888,95000.0,Master,Geophysicist/field seismologist,0,Sports,16.4,Afternoon,3,0.40476190476190477,0.41558441558441556,65.0
1889,100000.0,Bachelor,Manufacturing engineer,0,Politics,16.2,Afternoon,2,0.4642857142857143,0.41038961038961036,52.0
1890,105000.0,High School,Automotive engineer,3,Drama,25.3,Prime Time,1,0.5238095238095238,0.6467532467532469,59.0
1891,100000.0,High School,Speech and language therapist,1,Documentary,9.9,Prime Time,1,0.4642857142857143,0.24675324675324675,39.0
1892,96000.0,Bachelor,Seismic interpreter,0,Sci-Fi,20.5,Afternoon,2,0.4166666666666667,0.5220779220779221,53.0
1893,99000.0,Master,Personal assistant,3,Comedy,11.7,Prime Time,3,0.4523809523809524,0.2935064935064935,79.0
1894,99000.0,High School,Housing manager/officer,1,Sci-Fi,10.3,Overnight,1,0.4523809523809524,0.2571428571428572,39.0
1895,96000.0,High School,Video editor,4,Comedy,18.9,Overnight,1,0.4166666666666667,0.4805194805194805,56.99999999999999
1896,97000.0,High School,"Psychologist, counselling",1,Documentary,10.0,Daytime,1,0.42857142857142855,0.24935064935064935,38.0
1897,116000.0,Bachelor,"Scientist, physiological",2,Sports,14.4,Daytime,2,0.6547619047619048,0.36363636363636365,67.0
1898,106000.0,PhD,Occupational therapist,1,Comedy,16.2,Daytime,4,0.5357142857142857,0.41038961038961036,89.0
1899,97000.0,High School,Special effects artist,0,Politics,25.3,Daytime,1,0.42857142857142855,0.6467532467532469,41.0
1900,107000.0,High School,Data scientist,0,News,21.3,Afternoon,1,0.5476190476190477,0.5428571428571429,42.0
1901,97000.0,High School,"Surveyor, quantity",1,News,18.9,Afternoon,1,0.42857142857142855,0.4805194805194805,42.0
1902,112000.0,High School,Health and safety inspector,0,Politics,25.2,Daytime,1,0.6071428571428571,0.6441558441558441,46.0
1903,104000.0,Bachelor,Audiological scientist,0,Drama,4.3,Daytime,2,0.5119047619047619,0.10129870129870129,47.0
1904,99000.0,PhD,Curator,0,Sci-Fi,11.2,Prime Time,4,0.4523809523809524,0.2805194805194805,79.0
1905,104000.0,High School,Tax inspector,0,Sports,12.3,Overnight,1,0.5119047619047619,0.3090909090909091,37.0
1906,84000.0,Master,"Optician, dispensing",2,Sci-Fi,25.3,Afternoon,3,0.27380952380952384,0.6467532467532469,76.0
1907,89000.0,High School,"Psychologist, sport and exercise",0,Documentary,23.9,Overnight,1,0.3333333333333333,0.6103896103896104,37.0
1908,88000.0,Master,Occupational therapist,1,Sci-Fi,20.6,Afternoon,3,0.32142857142857145,0.5246753246753247,70.0
1909,101000.0,Bachelor,"Lighting technician, broadcasting/film/video",1,Documentary,27.3,Afternoon,2,0.47619047619047616,0.6987012987012987,63.0
1910,117000.0,High School,Public relations officer,0,Documentary,25.0,Daytime,1,0.6666666666666666,0.638961038961039,48.0
1911,122000.0,PhD,Meteorologist,2,News,23.6,Afternoon,4,0.7261904761904762,0.6025974025974027,104.0
1912,106000.0,High School,Speech and language therapist,3,Politics,15.0,Prime Time,1,0.5357142857142857,0.37922077922077924,54.0
1913,105000.0,Bachelor,Risk analyst,2,Documentary,23.0,Afternoon,2,0.5238095238095238,0.5870129870129871,67.0
1914,82000.0,Master,Television camera operator,1,Reality,24.7,Afternoon,3,0.25,0.6311688311688312,70.0
1915,95000.0,High School,"Administrator, sports",2,Drama,26.7,Prime Time,1,0.40476190476190477,0.6831168831168831,51.0
1916,92000.0,Bachelor,IT technical support officer,2,News,21.3,Daytime,2,0.36904761904761907,0.5428571428571429,62.0
1917,94000.0,Master,Agricultural consultant,0,Comedy,16.3,Daytime,3,0.39285714285714285,0.412987012987013,65.0
1918,98000.0,PhD,Musician,1,Sports,18.8,Prime Time,4,0.44047619047619047,0.47792207792207797,88.0
1919,95000.0,Master,"Scientist, research (physical sciences)",0,Reality,25.0,Overnight,3,0.40476190476190477,0.638961038961039,70.0
1920,80000.0,High School,Production engineer,1,Comedy,21.5,Prime Time,1,0.2261904761904762,0.5480519480519481,38.0
1921,107000.0,Bachelor,Press sub,1,Comedy,15.1,Overnight,2,0.5476190476190477,0.3818181818181818,59.0
1922,89000.0,Master,"Engineer, technical sales",0,Sports,21.4,Daytime,3,0.3333333333333333,0.5454545454545454,66.0
1923,102000.0,Bachelor,Records manager,0,Politics,12.1,Prime Time,2,0.4880952380952381,0.3038961038961039,51.0
1924,121000.0,Master,Chartered management accountant,1,Sports,20.6,Daytime,3,0.7142857142857143,0.5246753246753247,82.0
1925,91000.0,High School,Location manager,1,Documentary,30.4,Overnight,1,0.35714285714285715,0.7792207792207793,46.0
1926,75000.0,High School,"Psychologist, forensic",3,Politics,24.0,Prime Time,1,0.16666666666666666,0.612987012987013,47.0
1927,97000.0,Bachelor,Licensed conveyancer,1,Documentary,17.8,Daytime,2,0.42857142857142855,0.451948051948052,56.99999999999999
1928,111000.0,PhD,Press photographer,0,Drama,35.1,Overnight,4,0.5952380952380952,0.9012987012987014,96.0
1929,120000.0,Bachelor,"Investment banker, corporate",1,Sports,14.9,Prime Time,2,0.7023809523809523,0.37662337662337664,64.0
1930,88000.0,PhD,Sport and exercise psychologist,1,Sci-Fi,13.8,Daytime,4,0.32142857142857145,0.34805194805194806,82.0
1931,105000.0,PhD,Optometrist,1,Politics,15.5,Daytime,4,0.5238095238095238,0.39220779220779217,89.0
1932,95000.0,PhD,Community pharmacist,1,Sports,16.2,Daytime,4,0.40476190476190477,0.41038961038961036,85.0
1933,99000.0,PhD,"Engineer, water",0,Sci-Fi,26.8,Prime Time,4,0.4523809523809524,0.6857142857142857,87.0
1934,126000.0,Master,Hydrographic surveyor,0,Comedy,19.5,Overnight,3,0.7738095238095238,0.49610389610389616,78.0
1935,85000.0,Master,Research scientist (life sciences),2,Sci-Fi,14.7,Afternoon,3,0.2857142857142857,0.3714285714285714,71.0
1936,103000.0,Bachelor,Speech and language therapist,1,Documentary,15.3,Prime Time,2,0.5,0.38701298701298703,57.99999999999999
1937,105000.0,High School,Further education lecturer,1,Drama,25.5,Prime Time,1,0.5238095238095238,0.6519480519480519,49.0
1938,111000.0,High School,Engineering geologist,1,Documentary,18.1,Prime Time,1,0.5952380952380952,0.45974025974025984,47.0
1939,101000.0,High School,Speech and language therapist,1,Politics,15.7,Afternoon,1,0.47619047619047616,0.39740259740259737,42.0
1940,103000.0,High School,"Therapist, horticultural",1,Sports,15.3,Prime Time,1,0.5,0.38701298701298703,43.0
1941,96000.0,High School,Production engineer,1,Drama,20.5,Overnight,1,0.4166666666666667,0.5220779220779221,43.0
1942,103000.0,PhD,Tour manager,0,Documentary,16.2,Prime Time,4,0.5,0.41038961038961036,83.0
1943,97000.0,Bachelor,"Scientist, research (life sciences)",0,Comedy,19.4,Afternoon,2,0.42857142857142855,0.4935064935064935,53.0
1944,106000.0,High School,Environmental education officer,0,Documentary,17.8,Afternoon,1,0.5357142857142857,0.451948051948052,40.0
1945,96000.0,Master,Advertising copywriter,0,Documentary,19.0,Afternoon,3,0.4166666666666667,0.48311688311688317,67.0
1946,104000.0,Bachelor,Nutritional therapist,0,Drama,22.7,Prime Time,2,0.5119047619047619,0.5792207792207792,56.99999999999999
1947,100000.0,High School,"Production designer, theatre/television/film",2,Reality,14.4,Overnight,1,0.4642857142857143,0.36363636363636365,46.0
1948,111000.0,Master,Investment analyst,2,Drama,23.0,Prime Time,3,0.5952380952380952,0.5870129870129871,85.0
1949,99000.0,High School,Facilities manager,2,Politics,11.6,Overnight,1,0.4523809523809524,0.2909090909090909,44.0
1950,82000.0,Bachelor,Airline pilot,1,News,24.7,Afternoon,2,0.25,0.6311688311688312,55.00000000000001
1951,113000.0,High School,Proofreader,1,Reality,18.9,Prime Time,1,0.6190476190476191,0.4805194805194805,48.0
1952,91000.0,Bachelor,Museum/gallery conservator,2,Sports,24.0,Overnight,2,0.35714285714285715,0.612987012987013,63.0
1953,93000.0,Master,IT technical support officer,2,Comedy,22.3,Prime Time,3,0.38095238095238093,0.5688311688311689,78.0
1954,94000.0,High School,Public relations account executive,2,Documentary,27.6,Prime Time,1,0.39285714285714285,0.7064935064935066,51.0
1955,114000.0,PhD,"Teacher, adult education",1,Drama,20.5,Overnight,4,0.6309523809523809,0.5220779220779221,94.0
1956,79000.0,High School,"Editor, commissioning",0,Documentary,27.1,Daytime,1,0.21428571428571427,0.6935064935064936,35.0
1957,131000.0,Bachelor,"Psychologist, forensic",0,Reality,23.4,Prime Time,2,0.8333333333333334,0.5974025974025974,67.0
1958,111000.0,PhD,Publishing rights manager,2,Reality,14.3,Overnight,4,0.5952380952380952,0.36103896103896105,95.0
1959,102000.0,PhD,"Scientist, product/process development",1,Sci-Fi,25.3,Prime Time,4,0.4880952380952381,0.6467532467532469,93.0
1960,99000.0,High School,Naval architect,1,Documentary,21.1,Daytime,1,0.4523809523809524,0.5376623376623377,44.0
1961,103000.0,High School,Television camera operator,3,Documentary,18.6,Prime Time,1,0.5,0.4727272727272728,54.0
1962,105000.0,Master,Scientific laboratory technician,0,Politics,20.9,Prime Time,3,0.5238095238095238,0.5324675324675324,71.0
1963,106000.0,High School,Forensic scientist,1,Documentary,16.4,Daytime,1,0.5357142857142857,0.41558441558441556,44.0
1964,106000.0,Bachelor,Printmaker,1,Comedy,33.8,Prime Time,2,0.5357142857142857,0.8675324675324675,68.0
1965,101000.0,Master,"Designer, industrial/product",1,Reality,19.1,Overnight,3,0.47619047619047616,0.48571428571428577,74.0
1966,98000.0,Bachelor,Tourist information centre manager,3,Comedy,15.5,Prime Time,2,0.44047619047619047,0.39220779220779217,66.0
1967,98000.0,High School,Product/process development scientist,2,Reality,9.8,Overnight,1,0.44047619047619047,0.24415584415584415,43.0
1968,98000.0,Bachelor,"Development worker, community",0,Comedy,24.6,Afternoon,2,0.44047619047619047,0.6285714285714287,56.00000000000001
1969,111000.0,PhD,Arts development officer,0,Sci-Fi,21.6,Prime Time,4,0.5952380952380952,0.5506493506493507,89.0
1970,106000.0,Bachelor,"Engineer, electrical",1,Reality,20.3,Prime Time,2,0.5357142857142857,0.5168831168831169,61.0
1971,71000.0,Master,"Civil engineer, contracting",1,Comedy,23.1,Overnight,3,0.11904761904761904,0.5896103896103897,65.0
1972,107000.0,High School,Theatre manager,2,Sci-Fi,23.6,Overnight,1,0.5476190476190477,0.6025974025974027,53.0
1973,102000.0,High School,"Administrator, local government",0,Reality,24.2,Overnight,1,0.4880952380952381,0.6181818181818182,42.0
1974,100000.0,High School,Video editor,0,News,18.8,Afternoon,1,0.4642857142857143,0.47792207792207797,38.0
1975,96000.0,Bachelor,Marketing executive,0,Drama,11.9,Afternoon,2,0.4166666666666667,0.2987012987012987,48.0
1976,111000.0,High School,Occupational psychologist,2,Sports,16.1,Afternoon,1,0.5952380952380952,0.4077922077922078,51.0
1977,109000.0,Bachelor,Equality and diversity officer,0,Sci-Fi,21.9,Prime Time,2,0.5714285714285714,0.5584415584415584,57.99999999999999
1978,92000.0,Master,"Scientist, product/process development",1,Sports,18.8,Overnight,3,0.36904761904761907,0.47792207792207797,71.0
1979,104000.0,Master,"Psychologist, educational",0,Drama,24.7,Prime Time,3,0.5119047619047619,0.6311688311688312,73.0
1980,90000.0,High School,Music tutor,0,Sports,25.4,Prime Time,1,0.34523809523809523,0.6493506493506493,38.0
1981,86000.0,Master,Housing manager/officer,0,News,19.3,Afternoon,3,0.2976190476190476,0.49090909090909096,64.0
1982,94000.0,Bachelor,Radiation protection practitioner,1,Drama,16.2,Overnight,2,0.39285714285714285,0.41038961038961036,55.00000000000001
1983,109000.0,High School,"Copywriter, advertising",2,Sports,17.7,Daytime,1,0.5714285714285714,0.4493506493506494,51.0
1984,110000.0,High School,"Surveyor, insurance",0,Sci-Fi,20.2,Afternoon,1,0.5833333333333334,0.5142857142857143,43.0
1985,105000.0,Bachelor,"Geneticist, molecular",0,Documentary,21.4,Daytime,2,0.5238095238095238,0.5454545454545454,56.99999999999999
1986,107000.0,High School,Clinical molecular geneticist,1,Reality,27.0,Overnight,1,0.5476190476190477,0.6909090909090909,50.0
1987,105000.0,High School,Higher education lecturer,0,News,21.5,Prime Time,1,0.5238095238095238,0.5480519480519481,42.0
1988,94000.0,High School,"Production designer, theatre/television/film",0,Sports,20.8,Daytime,1,0.39285714285714285,0.5298701298701299,37.0
1989,104000.0,High School,Risk manager,2,Politics,11.5,Afternoon,1,0.5119047619047619,0.2883116883116883,46.0
1990,108000.0,PhD,"Scientist, research (physical sciences)",0,Reality,24.2,Prime Time,4,0.5595238095238095,0.6181818181818182,89.0
1991,108000.0,Master,Records manager,1,News,19.4,Daytime,3,0.5595238095238095,0.4935064935064935,77.0
1992,112000.0,Bachelor,Optometrist,1,Reality,11.3,Daytime,2,0.6071428571428571,0.2831168831168831,59.0
1993,107000.0,PhD,Contractor,0,Drama,9.4,Prime Time,4,0.5476190476190477,0.23376623376623376,81.0
1994,104000.0,Bachelor,Hospital doctor,2,Drama,17.9,Prime Time,2,0.5119047619047619,0.45454545454545453,64.0
1995,111000.0,Master,Hydrogeologist,1,Drama,23.5,Daytime,3,0.5952380952380952,0.6000000000000001,80.0
1996,100000.0,High School,"Surveyor, building control",0,Sports,13.7,Overnight,1,0.4642857142857143,0.3454545454545454,36.0
1997,91000.0,Bachelor,"Librarian, academic",0,Comedy,19.8,Overnight,2,0.35714285714285715,0.503896103896104,51.0
1998,98000.0,High School,"Psychologist, prison and probation services",2,Politics,12.0,Prime Time,1,0.44047619047619047,0.3012987012987013,44.0
1999,93000.0,Bachelor,Commercial/residential surveyor,0,News,16.9,Overnight,2,0.38095238095238093,0.42857142857142855,50.0
2000,93000.0,High School,Banker,3,Reality,15.7,Overnight,1,0.38095238095238093,0.39740259740259737,49.0
2001,99000.0,High School,Product manager,2,Sports,15.9,Afternoon,1,0.4523809523809524,0.4025974025974026,47.0
2002,92000.0,High School,Child psychotherapist,1,News,23.9,Prime Time,1,0.36904761904761907,0.6103896103896104,43.0
2003,97000.0,High School,Water engineer,2,Documentary,18.7,Prime Time,1,0.42857142857142855,0.4753246753246753,47.0
2004,81000.0,Master,Music tutor,2,Sci-Fi,23.1,Overnight,3,0.23809523809523808,0.5896103896103897,74.0
2005,102000.0,High School,"Therapist, horticultural",0,Drama,21.7,Afternoon,1,0.4880952380952381,0.5532467532467533,41.0
2006,100000.0,Master,Economist,2,Politics,22.1,Daytime,3,0.4642857142857143,0.5636363636363637,80.0
2007,92000.0,Bachelor,Furniture designer,0,Drama,18.2,Afternoon,2,0.36904761904761907,0.4623376623376624,50.0
2008,107000.0,Bachelor,Health and safety adviser,1,Politics,21.7,Overnight,2,0.5476190476190477,0.5532467532467533,62.0
2009,109000.0,High School,Community arts worker,1,Reality,19.8,Afternoon,1,0.5714285714285714,0.503896103896104,47.0
2010,84000.0,PhD,Television floor manager,2,Comedy,18.3,Prime Time,4,0.27380952380952384,0.464935064935065,88.0
2011,92000.0,High School,Operations geologist,0,Drama,32.8,Daytime,1,0.36904761904761907,0.8415584415584415,43.0
2012,92000.0,Bachelor,"Administrator, Civil Service",1,Documentary,19.1,Daytime,2,0.36904761904761907,0.48571428571428577,56.00000000000001
